"TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","PTS","PLUS_MINUS","Season"
"1610612745","Houston Rockets","82","42","40","0.512","3981","3094","6923","0.447","646","1838","0.351","1561","2022","0.772","8395","-30","2009-10"
"1610612754","Indiana Pacers","82","32","50","0.39","3941","3020","6823","0.443","659","1896","0.348","1564","2019","0.775","8263","-247","2009-10"
"1610612746","Los Angeles Clippers","82","29","53","0.354","3941","3002","6601","0.455","483","1457","0.332","1362","1867","0.73","7849","-521","2009-10"
"1610612747","Los Angeles Lakers","82","57","25","0.695","3966","3144","6875","0.457","532","1562","0.341","1519","1985","0.765","8339","387","2009-10"
"1610612763","Memphis Grizzlies","82","40","42","0.488","3981","3223","6875","0.469","344","1020","0.337","1614","2202","0.733","8404","-124","2009-10"
"1610612748","Miami Heat","82","47","35","0.573","3976","2984","6518","0.458","494","1426","0.346","1452","1931","0.752","7914","187","2009-10"
"1610612749","Milwaukee Bucks","82","46","36","0.561","3996","3050","6998","0.436","645","1813","0.356","1264","1675","0.755","8009","139","2009-10"
"1610612750","Minnesota Timberwolves","82","15","67","0.183","3956","3106","6923","0.449","403","1181","0.341","1436","1926","0.746","8051","-787","2009-10"
"1610612751","New Jersey Nets","82","12","70","0.146","3956","2813","6554","0.429","377","1185","0.318","1572","2015","0.78","7575","-748","2009-10"
"1610612740","New Orleans Hornets","82","37","45","0.451","3966","3178","6842","0.464","571","1572","0.363","1293","1661","0.778","8220","-202","2009-10"
"1610612752","New York Knicks","82","29","53","0.354","3976","3127","6876","0.455","743","2145","0.346","1376","1759","0.782","8373","-313","2009-10"
"1610612760","Oklahoma City Thunder","82","50","32","0.61","3961","3063","6629","0.462","418","1229","0.34","1778","2210","0.805","8322","286","2009-10"
"1610612753","Orlando Magic","82","59","23","0.72","3946","3005","6394","0.47","841","2241","0.375","1575","2176","0.724","8426","614","2009-10"
"1610612755","Philadelphia 76ers","82","27","55","0.329","3961","3087","6706","0.46","474","1381","0.343","1366","1808","0.756","8014","-320","2009-10"
"1610612756","Phoenix Suns","82","54","28","0.659","3946","3339","6788","0.492","730","1770","0.412","1631","2117","0.77","9039","402","2009-10"
"1610612757","Portland Trail Blazers","82","50","32","0.61","3971","2974","6453","0.461","491","1388","0.354","1606","2033","0.79","8045","271","2009-10"
"1610612758","Sacramento Kings","82","25","57","0.305","3976","3144","6895","0.456","482","1383","0.349","1430","1969","0.726","8200","-358","2009-10"
"1610612759","San Antonio Spurs","82","50","32","0.61","3956","3150","6659","0.473","554","1547","0.358","1458","1969","0.74","8312","417","2009-10"
"1610612761","Toronto Raptors","82","40","42","0.488","3956","3199","6631","0.482","518","1397","0.371","1618","2118","0.764","8534","-146","2009-10"
"1610612762","Utah Jazz","82","53","29","0.646","3951","3227","6575","0.491","439","1207","0.364","1654","2233","0.741","8547","438","2009-10"
"1610612764","Washington Wizards","82","26","56","0.317","3966","3008","6700","0.449","432","1225","0.353","1444","1895","0.762","7892","-392","2009-10"
"1610612737","Atlanta Hawks","82","44","38","0.537","3946","2971","6429","0.462","502","1427","0.352","1346","1728","0.779","7790","-67","2010-11"
"1610612738","Boston Celtics","82","56","26","0.683","3956","3023","6219","0.486","408","1119","0.365","1459","1895","0.77","7913","440","2010-11"
"1610612766","Charlotte Bobcats","82","34","48","0.415","3961","2873","6365","0.451","393","1203","0.327","1511","1999","0.756","7650","-328","2010-11"
"1610612741","Chicago Bulls","82","62","20","0.756","3966","3042","6587","0.462","511","1415","0.361","1492","2008","0.743","8087","600","2010-11"
"1610612739","Cleveland Cavaliers","82","19","63","0.232","3951","2886","6647","0.434","509","1489","0.342","1546","2075","0.745","7827","-739","2010-11"
"1610612742","Dallas Mavericks","82","57","25","0.695","3941","3069","6463","0.475","645","1768","0.365","1437","1850","0.777","8220","347","2010-11"
"1610612743","Denver Nuggets","82","50","32","0.61","3941","3145","6613","0.476","662","1704","0.388","1859","2429","0.765","8811","390","2010-11"
"1610612765","Detroit Pistons","82","30","52","0.366","3976","3056","6647","0.46","472","1256","0.376","1367","1854","0.737","7951","-295","2010-11"
"1610612744","Golden State Warriors","82","36","46","0.439","3966","3251","7047","0.461","685","1749","0.392","1290","1695","0.761","8477","-191","2010-11"
"1610612745","Houston Rockets","82","43","39","0.524","3976","3170","6975","0.454","677","1843","0.367","1668","2083","0.801","8685","179","2010-11"
"1610612754","Indiana Pacers","82","37","45","0.451","3956","3003","6787","0.442","585","1653","0.354","1592","2035","0.782","8183","-88","2010-11"
"1610612746","Los Angeles Clippers","82","32","50","0.39","3971","3015","6594","0.457","513","1519","0.338","1546","2187","0.707","8089","-257","2010-11"
"1610612747","Los Angeles Lakers","82","57","25","0.695","3966","3128","6757","0.463","524","1487","0.352","1541","1979","0.779","8321","501","2010-11"
"1610612763","Memphis Grizzlies","82","46","36","0.561","3976","3200","6801","0.471","309","926","0.334","1486","1981","0.75","8195","192","2010-11"
"1610612748","Miami Heat","82","58","24","0.707","3956","3031","6301","0.481","547","1479","0.37","1760","2288","0.769","8369","612","2010-11"
"1610612749","Milwaukee Bucks","82","35","47","0.427","3966","2814","6544","0.43","483","1414","0.342","1423","1881","0.757","7534","-69","2010-11"
"1610612750","Minnesota Timberwolves","82","17","65","0.207","3956","3090","7014","0.441","589","1565","0.376","1519","1977","0.768","8288","-544","2010-11"
"1610612751","New Jersey Nets","82","24","58","0.293","4001","2918","6638","0.44","459","1337","0.343","1427","1881","0.759","7722","-512","2010-11"
"1610612740","New Orleans Hornets","82","46","36","0.561","3966","2944","6416","0.459","444","1232","0.36","1452","1897","0.765","7784","73","2010-11"
"1610612752","New York Knicks","82","42","40","0.512","3956","3140","6867","0.457","765","2081","0.368","1689","2087","0.809","8734","64","2010-11"
"1610612760","Oklahoma City Thunder","82","55","27","0.671","4001","3066","6609","0.464","487","1403","0.347","1977","2401","0.823","8596","311","2010-11"
"1610612753","Orlando Magic","82","52","30","0.634","3966","2956","6411","0.461","770","2103","0.366","1453","2101","0.692","8135","448","2010-11"
"1610612755","Philadelphia 76ers","82","41","41","0.5","3986","3125","6776","0.461","443","1248","0.355","1426","1851","0.77","8119","123","2010-11"
"1610612756","Phoenix Suns","82","40","42","0.488","4001","3219","6844","0.47","701","1857","0.377","1472","1939","0.759","8611","-73","2010-11"
"1610612757","Portland Trail Blazers","82","48","34","0.585","3961","2951","6599","0.447","518","1503","0.345","1476","1835","0.804","7896","125","2010-11"
"1610612758","Sacramento Kings","82","24","58","0.293","3971","3134","6979","0.449","428","1277","0.335","1455","1981","0.734","8151","-438","2010-11"
"1610612759","San Antonio Spurs","82","61","21","0.744","3956","3148","6628","0.475","685","1727","0.397","1521","1984","0.767","8502","468","2010-11"
"1610612761","Toronto Raptors","82","22","60","0.268","3956","3144","6755","0.465","345","1091","0.316","1491","1976","0.755","8124","-515","2010-11"
"1610612762","Utah Jazz","82","39","43","0.476","3976","3064","6590","0.465","435","1256","0.346","1590","2061","0.771","8153","-150","2010-11"
"1610612764","Washington Wizards","82","23","59","0.28","3986","3048","6888","0.443","392","1182","0.332","1489","1999","0.745","7977","-607","2010-11"
"1610612737","Atlanta Hawks","66","40","26","0.606","3233","2429","5348","0.454","492","1330","0.37","1025","1385","0.74","6375","227","2011-12"
"1610612738","Boston Celtics","66","39","27","0.591","3188","2341","5086","0.46","363","988","0.367","1017","1308","0.778","6062","166","2011-12"
"1610612766","Charlotte Bobcats","66","7","59","0.106","3178","2193","5293","0.414","263","892","0.295","1090","1462","0.746","5739","-918","2011-12"
"1610612741","Chicago Bulls","66","50","16","0.758","3188","2467","5462","0.452","419","1117","0.375","1006","1394","0.722","6359","540","2011-12"
"1610612739","Cleveland Cavaliers","66","21","45","0.318","3193","2261","5360","0.422","440","1273","0.346","1178","1645","0.716","6140","-475","2011-12"
"1610612742","Dallas Mavericks","66","36","30","0.545","3213","2398","5412","0.443","497","1464","0.339","1029","1334","0.771","6322","63","2011-12"
"1610612743","Denver Nuggets","66","38","28","0.576","3208","2572","5404","0.476","435","1311","0.332","1293","1760","0.735","6872","190","2011-12"
"1610612765","Detroit Pistons","66","25","41","0.379","3193","2291","5232","0.438","317","916","0.346","1098","1461","0.752","5997","-316","2011-12"
"1610612744","Golden State Warriors","66","23","43","0.348","3183","2489","5443","0.457","524","1351","0.388","951","1235","0.77","6453","-225","2011-12"
"1610612745","Houston Rockets","66","34","32","0.515","3213","2489","5543","0.449","478","1330","0.359","1018","1301","0.782","6474","15","2011-12"
"1610612754","Indiana Pacers","66","42","24","0.636","3198","2354","5375","0.438","392","1064","0.368","1349","1724","0.782","6449","218","2011-12"
"1610612746","Los Angeles Clippers","66","40","26","0.606","3193","2439","5366","0.455","514","1441","0.357","1046","1538","0.68","6438","169","2011-12"
"1610612747","Los Angeles Lakers","66","41","25","0.621","3213","2429","5319","0.457","362","1112","0.326","1202","1589","0.756","6422","94","2011-12"
"1610612763","Memphis Grizzlies","66","41","25","0.621","3188","2425","5422","0.447","277","849","0.326","1142","1504","0.759","6269","133","2011-12"
"1610612748","Miami Heat","66","46","20","0.697","3208","2446","5212","0.469","370","1030","0.359","1238","1598","0.775","6500","395","2011-12"
"1610612749","Milwaukee Bucks","66","31","35","0.47","3173","2502","5652","0.443","436","1265","0.345","1095","1415","0.774","6535","18","2011-12"
"1610612750","Minnesota Timberwolves","66","26","40","0.394","3188","2355","5434","0.433","473","1423","0.332","1281","1662","0.771","6464","-145","2011-12"
"1610612751","New Jersey Nets","66","22","44","0.333","3178","2262","5320","0.425","507","1481","0.342","1113","1433","0.777","6144","-395","2011-12"
"1610612740","New Orleans Hornets","66","21","45","0.318","3188","2300","5103","0.451","259","777","0.333","1057","1397","0.757","5916","-248","2011-12"
"1610612752","New York Knicks","66","36","30","0.545","3188","2365","5335","0.443","517","1538","0.336","1211","1634","0.741","6458","211","2011-12"
"1610612760","Oklahoma City Thunder","66","47","19","0.712","3198","2462","5229","0.471","472","1317","0.358","1406","1744","0.806","6802","404","2011-12"
"1610612753","Orlando Magic","66","37","29","0.561","3193","2275","5162","0.441","670","1785","0.375","995","1508","0.66","6215","52","2011-12"
"1610612755","Philadelphia 76ers","66","35","31","0.53","3183","2471","5516","0.448","349","963","0.362","889","1198","0.742","6180","280","2011-12"
"1610612756","Phoenix Suns","66","33","33","0.5","3168","2495","5445","0.458","444","1295","0.343","1058","1397","0.757","6492","-16","2011-12"
"1610612757","Portland Trail Blazers","66","28","38","0.424","3193","2402","5417","0.443","478","1382","0.346","1133","1423","0.796","6415","-41","2011-12"
"1610612758","Sacramento Kings","66","22","44","0.333","3183","2490","5712","0.436","411","1301","0.316","1127","1532","0.736","6518","-375","2011-12"
"1610612759","San Antonio Spurs","66","50","16","0.758","3188","2611","5463","0.478","552","1405","0.393","1067","1427","0.748","6841","473","2011-12"
"1610612761","Toronto Raptors","66","23","43","0.348","3193","2268","5154","0.44","365","1075","0.34","1085","1410","0.77","5986","-218","2011-12"
"1610612762","Utah Jazz","66","36","30","0.545","3233","2523","5531","0.456","273","845","0.323","1258","1668","0.754","6577","41","2011-12"
"1610612764","Washington Wizards","66","20","46","0.303","3173","2414","5475","0.441","344","1075","0.32","1008","1386","0.727","6180","-317","2011-12"
"1610612737","Atlanta Hawks","82","44","38","0.537","3971","3084","6644","0.464","706","1901","0.371","1158","1619","0.715","8032","33","2012-13"
"1610612738","Boston Celtics","81","41","40","0.506","3968","3001","6459","0.465","498","1390","0.358","1318","1698","0.776","7818","-18","2012-13"
"1610612751","Brooklyn Nets","82","49","33","0.598","3971","2942","6544","0.45","628","1760","0.357","1432","1958","0.731","7944","146","2012-13"
"1610612766","Charlotte Bobcats","82","21","61","0.256","3961","2823","6649","0.425","469","1399","0.335","1546","2060","0.75","7661","-757","2012-13"
"1610612741","Chicago Bulls","82","45","37","0.549","3966","2926","6698","0.437","446","1265","0.353","1343","1738","0.773","7641","26","2012-13"
"1610612739","Cleveland Cavaliers","82","24","58","0.293","3946","2993","6901","0.434","547","1581","0.346","1380","1826","0.756","7913","-384","2012-13"
"1610612742","Dallas Mavericks","82","41","41","0.5","3996","3182","6892","0.462","606","1628","0.372","1323","1669","0.793","8293","-49","2012-13"
"1610612743","Denver Nuggets","82","57","25","0.695","3981","3339","6983","0.478","521","1518","0.343","1505","2148","0.701","8704","417","2012-13"
"1610612765","Detroit Pistons","82","29","53","0.354","3961","2979","6638","0.449","513","1440","0.356","1307","1870","0.699","7778","-327","2012-13"
"1610612744","Golden State Warriors","82","47","35","0.573","3961","3130","6840","0.458","658","1632","0.403","1378","1744","0.79","8296","73","2012-13"
"1610612745","Houston Rockets","82","45","37","0.549","3956","3124","6782","0.461","867","2369","0.366","1573","2087","0.754","8688","285","2012-13"
"1610612754","Indiana Pacers","81","49","32","0.605","3918","2845","6525","0.436","555","1599","0.347","1429","1915","0.746","7674","326","2012-13"
"1610612746","Los Angeles Clippers","82","56","26","0.683","3946","3160","6608","0.478","627","1752","0.358","1342","1888","0.711","8289","529","2012-13"
"1610612747","Los Angeles Lakers","82","45","37","0.549","3951","3041","6640","0.458","715","2015","0.355","1584","2289","0.692","8381","95","2012-13"
"1610612763","Memphis Grizzlies","82","56","26","0.683","3961","2964","6679","0.444","382","1107","0.345","1349","1746","0.773","7659","340","2012-13"
"1610612748","Miami Heat","82","66","16","0.805","3976","3148","6348","0.496","717","1809","0.396","1423","1887","0.754","8436","645","2012-13"
"1610612749","Milwaukee Bucks","82","38","44","0.463","3966","3128","7197","0.435","601","1670","0.36","1251","1700","0.736","8108","-123","2012-13"
"1610612750","Minnesota Timberwolves","82","31","51","0.378","3946","2943","6702","0.439","450","1475","0.305","1515","2042","0.742","7851","-194","2012-13"
"1610612740","New Orleans Hornets","82","27","55","0.329","3956","2955","6589","0.448","535","1474","0.363","1269","1636","0.776","7714","-317","2012-13"
"1610612752","New York Knicks","82","54","28","0.659","3946","2996","6689","0.448","891","2371","0.376","1313","1729","0.759","8196","347","2012-13"
"1610612760","Oklahoma City Thunder","82","60","22","0.732","3966","3126","6504","0.481","598","1588","0.377","1819","2196","0.828","8669","755","2012-13"
"1610612753","Orlando Magic","82","20","62","0.244","3956","3093","6904","0.448","506","1537","0.329","1026","1359","0.755","7718","-573","2012-13"
"1610612755","Philadelphia 76ers","82","34","48","0.415","3951","3059","6895","0.444","518","1438","0.36","1004","1377","0.729","7640","-274","2012-13"
"1610612756","Phoenix Suns","82","25","57","0.305","3961","3061","6917","0.443","480","1455","0.33","1203","1618","0.744","7805","-530","2012-13"
"1610612757","Portland Trail Blazers","82","33","49","0.402","3971","3009","6715","0.448","673","1904","0.353","1304","1680","0.776","7995","-260","2012-13"
"1610612758","Sacramento Kings","82","28","54","0.341","3966","3086","6904","0.447","610","1681","0.363","1437","1869","0.769","8219","-400","2012-13"
"1610612759","San Antonio Spurs","82","58","24","0.707","3976","3210","6675","0.481","663","1764","0.376","1365","1725","0.791","8448","525","2012-13"
"1610612761","Toronto Raptors","82","34","48","0.415","3996","2979","6685","0.446","571","1665","0.343","1442","1831","0.788","7971","-121","2012-13"
"1610612762","Utah Jazz","82","43","39","0.524","3976","3046","6710","0.454","507","1385","0.366","1439","1883","0.764","8038","-7","2012-13"
"1610612764","Washington Wizards","82","29","53","0.354","3971","2910","6693","0.435","545","1495","0.365","1279","1746","0.733","7644","-208","2012-13"
"1610612737","Atlanta Hawks","82","38","44","0.463","3966","3061","6688","0.458","768","2116","0.363","1392","1782","0.781","8282","-39","2013-14"
"1610612738","Boston Celtics","82","25","57","0.305","3946","2996","6883","0.435","575","1729","0.333","1325","1706","0.777","7892","-366","2013-14"
"1610612751","Brooklyn Nets","82","44","38","0.537","3976","2931","6391","0.459","709","1922","0.369","1508","2002","0.753","8079","-82","2013-14"
"1610612766","Charlotte Bobcats","82","43","39","0.524","3981","2976","6730","0.442","516","1471","0.351","1474","2000","0.737","7942","-18","2013-14"
"1610612741","Chicago Bulls","82","48","34","0.585","3986","2843","6577","0.432","508","1459","0.348","1486","1908","0.779","7680","152","2013-14"
"1610612739","Cleveland Cavaliers","82","33","49","0.402","3986","3036","6955","0.437","584","1640","0.356","1398","1861","0.751","8054","-270","2013-14"
"1610612742","Dallas Mavericks","82","49","33","0.598","3966","3249","6858","0.474","721","1877","0.384","1378","1733","0.795","8597","197","2013-14"
"1610612743","Denver Nuggets","82","36","46","0.439","3950.985","3147","7042","0.447","702","1959","0.358","1563","2154","0.726","8559","-176","2013-14"
"1610612765","Detroit Pistons","82","29","53","0.354","3956","3182","7124","0.447","507","1580","0.321","1415","2111","0.67","8286","-300","2013-14"
"1610612744","Golden State Warriors","82","51","31","0.622","3966","3236","7005","0.462","774","2037","0.38","1303","1731","0.753","8549","394","2013-14"
"1610612745","Houston Rockets","82","54","28","0.659","3966","3118","6603","0.472","779","2179","0.358","1814","2549","0.712","8829","374","2013-14"
"1610612754","Indiana Pacers","82","56","26","0.683","3956","2949","6573","0.449","550","1542","0.357","1485","1907","0.779","7933","361","2013-14"
"1610612746","Los Angeles Clippers","82","57","25","0.695","3951","3208","6761","0.474","693","1966","0.352","1741","2384","0.73","8850","572","2013-14"
"1610612747","Los Angeles Lakers","82","27","55","0.329","3941","3139","6980","0.45","774","2032","0.381","1390","1835","0.757","8442","-516","2013-14"
"1610612763","Memphis Grizzlies","82","50","32","0.61","3961","3122","6723","0.464","405","1147","0.353","1235","1666","0.741","7884","129","2013-14"
"1610612748","Miami Heat","82","54","28","0.659","3976","3142","6272","0.501","665","1829","0.364","1431","1884","0.76","8380","390","2013-14"
"1610612749","Milwaukee Bucks","82","15","67","0.183","3976","2952","6737","0.438","548","1553","0.353","1377","1843","0.747","7829","-671","2013-14"
"1610612750","Minnesota Timberwolves","82","40","42","0.488","3971","3189","7175","0.444","600","1757","0.341","1790","2301","0.778","8768","219","2013-14"
"1610612740","New Orleans Pelicans","82","34","48","0.415","3971","3101","6761","0.459","486","1303","0.373","1489","1936","0.769","8177","-222","2013-14"
"1610612752","New York Knicks","82","37","45","0.451","3971","3027","6739","0.449","759","2038","0.372","1271","1670","0.761","8084","-65","2013-14"
"1610612760","Oklahoma City Thunder","82","59","23","0.72","3961","3194","6782","0.471","664","1839","0.361","1653","2052","0.806","8705","520","2013-14"
"1610612753","Orlando Magic","82","23","59","0.28","3991","3022","6784","0.445","563","1596","0.353","1307","1714","0.763","7914","-446","2013-14"
"1610612755","Philadelphia 76ers","82","19","63","0.232","3970.985","3108","7150","0.435","577","1847","0.312","1362","1918","0.71","8155","-857","2013-14"
"1610612756","Phoenix Suns","82","48","34","0.585","3951","3172","6845","0.463","765","2055","0.372","1520","2004","0.758","8629","216","2013-14"
"1610612757","Portland Trail Blazers","82","54","28","0.659","3971","3207","7134","0.45","770","2071","0.372","1569","1926","0.815","8753","327","2013-14"
"1610612758","Sacramento Kings","82","28","54","0.341","3966","3026","6766","0.447","491","1475","0.333","1698","2237","0.759","8241","-238","2013-14"
"1610612759","San Antonio Spurs","82","62","20","0.756","3951","3326","6844","0.486","698","1757","0.397","1289","1642","0.785","8639","633","2013-14"
"1610612761","Toronto Raptors","82","48","34","0.585","3991","2992","6718","0.445","713","1917","0.372","1608","2055","0.782","8305","266","2013-14"
"1610612762","Utah Jazz","82","25","57","0.305","3956","2951","6652","0.444","543","1577","0.344","1346","1803","0.747","7791","-588","2013-14"
"1610612764","Washington Wizards","82","44","38","0.537","4011","3177","6920","0.459","647","1704","0.38","1253","1715","0.731","8254","104","2013-14"
"1610612737","Atlanta Hawks","82","60","22","0.732","3946","3121","6699","0.466","818","2152","0.38","1349","1735","0.778","8409","445","2014-15"
"1610612738","Boston Celtics","82","40","42","0.488","3976","3193","7211","0.443","660","2021","0.327","1266","1678","0.754","8312","13","2014-15"
"1610612751","Brooklyn Nets","82","38","44","0.463","3986","3069","6804","0.451","541","1633","0.331","1359","1817","0.748","8038","-236","2014-15"
"1610612766","Charlotte Hornets","82","33","49","0.402","3981","2913","6932","0.42","498","1566","0.318","1397","1867","0.748","7721","-260","2014-15"
"1610612741","Chicago Bulls","82","50","32","0.61","3976","3001","6797","0.442","645","1825","0.353","1618","2067","0.783","8265","246","2014-15"
"1610612739","Cleveland Cavaliers","82","53","29","0.646","3956","3089","6739","0.458","826","2253","0.367","1453","1934","0.751","8457","367","2014-15"
"1610612742","Dallas Mavericks","82","50","32","0.61","3976","3255","7036","0.463","732","2082","0.352","1386","1843","0.752","8628","238","2014-15"
"1610612743","Denver Nuggets","82","30","52","0.366","3976","3099","7158","0.433","660","2032","0.325","1462","1991","0.734","8320","-291","2014-15"
"1610612765","Detroit Pistons","82","32","50","0.39","3966","3041","7038","0.432","703","2043","0.344","1292","1838","0.703","8077","-82","2014-15"
"1610612744","Golden State Warriors","82","67","15","0.817","3946","3410","7137","0.478","883","2217","0.398","1313","1709","0.768","9016","828","2014-15"
"1610612745","Houston Rockets","82","56","26","0.683","3961","3032","6832","0.444","933","2680","0.348","1525","2133","0.715","8522","282","2014-15"
"1610612754","Indiana Pacers","82","38","44","0.463","3971","2998","6824","0.439","612","1740","0.352","1373","1817","0.756","7981","23","2014-15"
"1610612746","Los Angeles Clippers","82","56","26","0.683","3946","3228","6830","0.473","827","2202","0.376","1468","2067","0.71","8751","540","2014-15"
"1610612747","Los Angeles Lakers","82","21","61","0.256","3986","3054","7020","0.435","532","1546","0.344","1433","1935","0.741","8073","-561","2014-15"
"1610612763","Memphis Grizzlies","82","55","27","0.671","3981","3097","6763","0.458","423","1246","0.339","1445","1869","0.773","8062","266","2014-15"
"1610612748","Miami Heat","82","37","45","0.451","3946","2885","6330","0.456","556","1659","0.335","1438","1940","0.741","7764","-213","2014-15"
"1610612749","Milwaukee Bucks","82","41","41","0.5","3986","3083","6722","0.459","545","1500","0.363","1312","1734","0.757","8023","35","2014-15"
"1610612750","Minnesota Timberwolves","82","16","66","0.195","3961","2986","6820","0.438","406","1223","0.332","1638","2110","0.776","8016","-721","2014-15"
"1610612740","New Orleans Pelicans","82","45","37","0.549","3956","3108","6795","0.457","586","1583","0.37","1345","1790","0.751","8147","65","2014-15"
"1610612752","New York Knicks","82","17","65","0.207","3971","2882","6726","0.428","560","1614","0.347","1211","1575","0.769","7535","-764","2014-15"
"1610612760","Oklahoma City Thunder","82","45","37","0.549","3966","3184","7119","0.447","632","1864","0.339","1524","2020","0.754","8524","179","2014-15"
"1610612753","Orlando Magic","82","25","57","0.305","3951","3076","6792","0.453","554","1598","0.347","1141","1565","0.729","7847","-469","2014-15"
"1610612755","Philadelphia 76ers","82","18","64","0.22","3961","2765","6777","0.408","692","2160","0.32","1320","1953","0.676","7542","-736","2014-15"
"1610612756","Phoenix Suns","82","39","43","0.476","3976","3178","7038","0.452","698","2048","0.341","1343","1767","0.76","8397","-74","2014-15"
"1610612757","Portland Trail Blazers","82","51","31","0.622","3971","3175","7049","0.45","807","2231","0.362","1272","1589","0.801","8429","347","2014-15"
"1610612758","Sacramento Kings","82","29","53","0.354","3971","3010","6617","0.455","461","1350","0.341","1829","2400","0.762","8310","-304","2014-15"
"1610612759","San Antonio Spurs","82","55","27","0.671","3991","3208","6854","0.468","677","1847","0.367","1368","1754","0.78","8461","508","2014-15"
"1610612761","Toronto Raptors","82","49","33","0.598","3971","3108","6829","0.455","726","2060","0.352","1585","2014","0.787","8527","252","2014-15"
"1610612762","Utah Jazz","82","38","44","0.463","3941","2900","6492","0.447","610","1781","0.343","1391","1929","0.721","7801","18","2014-15"
"1610612764","Washington Wizards","82","46","36","0.561","3991","3139","6790","0.462","497","1381","0.36","1305","1758","0.742","8080","59","2014-15"
"1610612737","Atlanta Hawks","82","48","34","0.585","3966","3168","6923","0.458","815","2326","0.35","1282","1638","0.783","8433","296","2015-16"
"1610612738","Boston Celtics","82","48","34","0.585","3956","3216","7318","0.439","717","2142","0.335","1520","1929","0.788","8669","263","2015-16"
"1610612751","Brooklyn Nets","82","21","61","0.256","3951","3136","6920","0.453","531","1508","0.352","1286","1699","0.757","8089","-603","2015-16"
"1610612766","Charlotte Hornets","82","48","34","0.585","3971","3036","6922","0.439","873","2410","0.362","1534","1941","0.79","8479","223","2015-16"
"1610612741","Chicago Bulls","82","42","40","0.512","3981","3165","7170","0.441","651","1753","0.371","1354","1720","0.787","8335","-121","2015-16"
"1610612739","Cleveland Cavaliers","82","57","25","0.695","3971","3171","6888","0.46","880","2428","0.362","1333","1783","0.748","8555","492","2015-16"
"1610612742","Dallas Mavericks","82","42","40","0.512","4001","3064","6900","0.444","806","2342","0.344","1454","1831","0.794","8388","-25","2015-16"
"1610612743","Denver Nuggets","82","33","49","0.402","3966","3093","7003","0.442","656","1943","0.338","1513","1974","0.766","8355","-254","2015-16"
"1610612765","Detroit Pistons","82","44","38","0.537","3976","3111","7087","0.439","740","2148","0.345","1399","2095","0.668","8361","50","2015-16"
"1610612744","Golden State Warriors","82","73","9","0.89","3976","3489","7159","0.487","1077","2592","0.416","1366","1790","0.763","9421","882","2015-16"
"1610612745","Houston Rockets","82","41","41","0.5","3966","3094","6847","0.452","878","2533","0.347","1671","2407","0.694","8737","16","2015-16"
"1610612754","Indiana Pacers","82","45","37","0.549","3976","3142","6985","0.45","663","1889","0.351","1430","1872","0.764","8377","140","2015-16"
"1610612746","LA Clippers","82","53","29","0.646","3966","3141","6759","0.465","797","2190","0.364","1490","2152","0.692","8569","351","2015-16"
"1610612747","Los Angeles Lakers","82","17","65","0.207","3946","2880","6956","0.414","639","2016","0.317","1583","2028","0.781","7982","-784","2015-16"
"1610612763","Memphis Grizzlies","82","42","40","0.512","3966","3019","6859","0.44","504","1521","0.331","1584","2024","0.783","8126","-184","2015-16"
"1610612748","Miami Heat","82","48","34","0.585","3966","3150","6697","0.47","498","1480","0.336","1406","1889","0.744","8204","135","2015-16"
"1610612749","Milwaukee Bucks","82","33","49","0.402","3966","3145","6740","0.467","440","1277","0.345","1392","1863","0.747","8122","-343","2015-16"
"1610612750","Minnesota Timberwolves","82","29","53","0.354","3976","3095","6668","0.464","455","1347","0.338","1753","2213","0.792","8398","-290","2015-16"
"1610612740","New Orleans Pelicans","82","30","52","0.366","3956","3153","7040","0.448","702","1951","0.36","1415","1823","0.776","8423","-311","2015-16"
"1610612752","New York Knicks","82","32","50","0.39","3961","3022","6886","0.439","610","1762","0.346","1411","1753","0.805","8065","-224","2015-16"
"1610612760","Oklahoma City Thunder","82","55","27","0.671","3966","3372","7082","0.476","678","1945","0.349","1616","2067","0.782","9038","597","2015-16"
"1610612753","Orlando Magic","82","35","47","0.427","3981","3242","7120","0.455","636","1818","0.35","1249","1649","0.757","8369","-133","2015-16"
"1610612755","Philadelphia 76ers","82","10","72","0.122","3961","2970","6887","0.431","764","2255","0.339","1284","1850","0.694","7988","-839","2015-16"
"1610612756","Phoenix Suns","82","23","59","0.28","3941","3051","7018","0.435","738","2118","0.348","1431","1905","0.751","8271","-546","2015-16"
"1610612757","Portland Trail Blazers","82","44","38","0.537","3961","3167","7040","0.45","864","2336","0.37","1424","1889","0.754","8622","68","2015-16"
"1610612758","Sacramento Kings","82","33","49","0.402","3961","3283","7083","0.464","660","1839","0.359","1514","2089","0.725","8740","-203","2015-16"
"1610612759","San Antonio Spurs","82","67","15","0.817","3941","3289","6797","0.484","570","1518","0.375","1342","1672","0.803","8490","872","2015-16"
"1610612761","Toronto Raptors","82","56","26","0.683","3956","3006","6669","0.451","708","1915","0.37","1702","2190","0.777","8422","369","2015-16"
"1610612762","Utah Jazz","82","40","42","0.488","3991","2957","6593","0.449","694","1956","0.355","1402","1885","0.744","8010","147","2015-16"
"1610612764","Washington Wizards","82","41","41","0.5","3951","3238","7033","0.46","709","1983","0.358","1349","1849","0.73","8534","-41","2015-16"
